1,0.7853981634,0.2146018366
2,0.9480594490,0.0519405510
3,0.9770486167,0.0229513833
4,0.9871158010,0.0128841990
5,0.9917617688,0.0082382312
6,0.9942818883,0.0057181117
7,0.9958002137,0.0041997863
8,0.9967851719,0.0032148281
9,0.9974602318,0.0025397682
10,0.9979429864,0.0020570136
11,0.9983001101,0.0016998899
12,0.9985716979,0.0014283021
13,0.9987830366,0.0012169634
14,0.9989507147,0.0010492853
15,0.9990859807,0.0009140193
16,0.9991966805,0.0008033195
17,0.9992884221,0.0007115779
18,0.9993652998,0.0006347002
19,0.9994303596,0.0005696404
20,0.9994859052,0.0005140948
21,0.9995337054,0.0004662946
22,0.9995751359,0.0004248641
23,0.9996112803,0.0003887197
24,0.9996430010,0.0003569990
25,0.9996709915,0.0003290085
26,0.9996958147,0.0003041853
27,0.9997179309,0.0002820691
28,0.9997377200,0.0002622800
29,0.9997554972,0.0002445028
30,0.9997715265,0.0002284735
31,0.9997860296,0.0002139704
32,0.9997991943,0.0002008057
33,0.9998111804,0.0001888196
34,0.9998221245,0.0001778755
35,0.9998321439,0.0001678561
36,0.9998413401,0.0001586599
37,0.9998498006,0.0001501994
38,0.9998576021,0.0001423979
39,0.9998648111,0.0001351889
40,0.9998714862,0.0001285138
41,0.9998776789,0.0001223211
42,0.9998834345,0.0001165655
43,0.9998887932,0.0001112068
44,0.9998937907,0.0001062093
45,0.9998984588,0.0001015412
46,0.9999028257,0.0000971743
47,0.9999069169,0.0000930831
48,0.9999107550,0.0000892450
49,0.9999143606,0.0000856394
50,0.9999177519,0.0000822481
51,0.9999209458,0.0000790542
52,0.9999239571,0.0000760429
53,0.9999267997,0.0000732003
54,0.9999294857,0.0000705143
55,0.9999320266,0.0000679734
56,0.9999344326,0.0000655674
57,0.9999367130,0.0000632870
58,0.9999388766,0.0000611234
59,0.9999409310,0.0000590690
60,0.9999428836,0.0000571164
61,0.9999447409,0.0000552591
62,0.9999465091,0.0000534909
63,0.9999481938,0.0000518062
64,0.9999498001,0.0000501999
65,0.9999513328,0.0000486672
66,0.9999527964,0.0000472036
67,0.9999541950,0.0000458050
68,0.9999555323,0.0000444677
69,0.9999568119,0.0000431881
70,0.9999580370,0.0000419630
71,0.9999592108,0.0000407892
72,0.9999603360,0.0000396640
73,0.9999614152,0.0000385848
74,0.9999624510,0.0000375490
75,0.9999634456,0.0000365544
76,0.9999644013,0.0000355987
77,0.9999653199,0.0000346801
78,0.9999662035,0.0000337965
79,0.9999670537,0.0000329463
80,0.9999678722,0.0000321278
81,0.9999686606,0.0000313394
82,0.9999694203,0.0000305797
83,0.9999701527,0.0000298473
84,0.9999708591,0.0000291409
85,0.9999715408,0.0000284592
86,0.9999721988,0.0000278012
87,0.9999728342,0.0000271658
88,0.9999734481,0.0000265519
89,0.9999740414,0.0000259586
90,0.9999746151,0.0000253849
91,0.9999751699,0.0000248301
92,0.9999757068,0.0000242932
93,0.9999762264,0.0000237736
94,0.9999767295,0.0000232705
95,0.9999772169,0.0000227831
96,0.9999776891,0.0000223109
97,0.9999781467,0.0000218533
98,0.9999785904,0.0000214096
99,0.9999790208,0.0000209792
100,0.9999794382,0.0000205618
101,0.9999798434,0.0000201566
102,0.9999802367,0.0000197633
103,0.9999806186,0.0000193814
104,0.9999809895,0.0000190105
105,0.9999813499,0.0000186501
106,0.9999817001,0.0000182999
107,0.9999820406,0.0000179594
108,0.9999823716,0.0000176284
109,0.9999826936,0.0000173064
110,0.9999830068,0.0000169932
111,0.9999833116,0.0000166884
112,0.9999836083,0.0000163917
113,0.9999838971,0.0000161029
114,0.9999841784,0.0000158216
115,0.9999844524,0.0000155476
116,0.9999847193,0.0000152807
117,0.9999849794,0.0000150206
118,0.9999852329,0.0000147671
119,0.9999854800,0.0000145200
120,0.9999857210,0.0000142790
121,0.9999859561,0.0000140439
122,0.9999861853,0.0000138147
123,0.9999864091,0.0000135909
124,0.9999866274,0.0000133726
125,0.9999868405,0.0000131595
126,0.9999870485,0.0000129515
127,0.9999872517,0.0000127483
128,0.9999874501,0.0000125499
129,0.9999876439,0.0000123561
130,0.9999878333,0.0000121667
131,0.9999880183,0.0000119817
132,0.9999881992,0.0000118008
133,0.9999883760,0.0000116240
134,0.9999885488,0.0000114512
135,0.9999887178,0.0000112822
136,0.9999888832,0.0000111168
137,0.9999890449,0.0000109551
138,0.9999892030,0.0000107970
139,0.9999893578,0.0000106422
140,0.9999895093,0.0000104907
141,0.9999896576,0.0000103424
142,0.9999898028,0.0000101972
143,0.9999899449,0.0000100551
144,0.9999900840,0.0000099160
145,0.9999902203,0.0000097797
146,0.9999903539,0.0000096461
147,0.9999904847,0.0000095153
148,0.9999906128,0.0000093872
149,0.9999907384,0.0000092616
150,0.9999908615,0.0000091385
151,0.9999909821,0.0000090179
152,0.9999911004,0.0000088996
153,0.9999912163,0.0000087837
154,0.9999913300,0.0000086700
155,0.9999914415,0.0000085585
156,0.9999915509,0.0000084491
157,0.9999916582,0.0000083418
158,0.9999917635,0.0000082365
159,0.9999918667,0.0000081333
160,0.9999919681,0.0000080319
161,0.9999920675,0.0000079325
162,0.9999921652,0.0000078348
163,0.9999922610,0.0000077390
164,0.9999923551,0.0000076449
165,0.9999924475,0.0000075525
166,0.9999925382,0.0000074618
167,0.9999926273,0.0000073727
168,0.9999927148,0.0000072852
169,0.9999928008,0.0000071992
170,0.9999928852,0.0000071148
171,0.9999929682,0.0000070318
172,0.9999930497,0.0000069503
173,0.9999931298,0.0000068702
174,0.9999932086,0.0000067914
175,0.9999932860,0.0000067140
176,0.9999933621,0.0000066379
177,0.9999934368,0.0000065632
178,0.9999935104,0.0000064896
179,0.9999935827,0.0000064173
180,0.9999936538,0.0000063462
181,0.9999937237,0.0000062763
182,0.9999937925,0.0000062075
183,0.9999938602,0.0000061398
184,0.9999939267,0.0000060733
185,0.9999939922,0.0000060078
186,0.9999940566,0.0000059434
187,0.9999941200,0.0000058800
188,0.9999941824,0.0000058176
189,0.9999942438,0.0000057562
190,0.9999943042,0.0000056958
191,0.9999943637,0.0000056363
192,0.9999944223,0.0000055777
193,0.9999944799,0.0000055201
194,0.9999945367,0.0000054633
195,0.9999945926,0.0000054074
196,0.9999946476,0.0000053524
197,0.9999947018,0.0000052982
198,0.9999947552,0.0000052448
199,0.9999948078,0.0000051922
200,0.9999948596,0.0000051404
201,0.9999949106,0.0000050894
202,0.9999949609,0.0000050391
203,0.9999950104,0.0000049896
204,0.9999950592,0.0000049408
205,0.9999951073,0.0000048927
206,0.9999951547,0.0000048453
207,0.9999952014,0.0000047986
208,0.9999952474,0.0000047526
209,0.9999952928,0.0000047072
210,0.9999953375,0.0000046625
211,0.9999953816,0.0000046184
212,0.9999954250,0.0000045750
213,0.9999954679,0.0000045321
214,0.9999955102,0.0000044898
215,0.9999955518,0.0000044482
216,0.9999955929,0.0000044071
217,0.9999956334,0.0000043666
218,0.9999956734,0.0000043266
219,0.9999957128,0.0000042872
220,0.9999957517,0.0000042483
221,0.9999957901,0.0000042099
222,0.9999958279,0.0000041721
223,0.9999958653,0.0000041347
224,0.9999959021,0.0000040979
225,0.9999959384,0.0000040616
226,0.9999959743,0.0000040257
227,0.9999960097,0.0000039903
228,0.9999960446,0.0000039554
229,0.9999960791,0.0000039209
230,0.9999961131,0.0000038869
231,0.9999961467,0.0000038533
232,0.9999961798,0.0000038202
233,0.9999962125,0.0000037875
234,0.9999962449,0.0000037551
235,0.9999962767,0.0000037233
236,0.9999963082,0.0000036918
237,0.9999963393,0.0000036607
238,0.9999963700,0.0000036300
239,0.9999964003,0.0000035997
240,0.9999964303,0.0000035697
241,0.9999964598,0.0000035402
242,0.9999964890,0.0000035110
243,0.9999965179,0.0000034821
244,0.9999965463,0.0000034537
245,0.9999965745,0.0000034255
246,0.9999966023,0.0000033977
247,0.9999966297,0.0000033703
248,0.9999966569,0.0000033431
249,0.9999966837,0.0000033163
250,0.9999967101,0.0000032899
251,0.9999967363,0.0000032637
252,0.9999967621,0.0000032379
253,0.9999967877,0.0000032123
254,0.9999968129,0.0000031871
255,0.9999968379,0.0000031621
256,0.9999968625,0.0000031375
